,Unnamed: 0,name,Prediction result,pro non_persion
593,593,hoang dinh huy,1,0.0060732960700988
594,594,nguyen truong long phi,1,0.044140875339508
595,595,trinh thi mai anh,1,0.0009047985076904
596,596,tran van duong,1,0.002300202846527
597,597,cty tnhh dau tu thuong mai ge,0,0.9999440908432008
598,598,duong thi thu hai,1,0.0034729838371276
599,599,pham dao tien,1,0.0072991847991943
600,600,lam hong quan,1,0.0022991299629211
601,601,nguyen thi thanh,1,0.000886857509613
602,602,nguyen ngoc tuan,1,0.0019726157188415
603,603,nguyen dinh phu,1,0.0008391141891479
604,604,nguyen thi nga,1,0.0013218522071838
605,605,chu minh thu,1,0.0336056947708129
606,606,tran thi ngoc kieu,1,0.0006115436553955
607,607,truong duc luan,1,0.0188292264938354
608,608,nguyen van khieu,1,0.0016545057296752
609,609,nguyen dinh khai,1,0.0010298490524291
610,610,phung thi huong,1,0.0036378502845764
611,611,vu duc cuong,1,0.0271624326705932
612,612,pham van thai,1,0.0028151869773864
613,613,nguyen ha trang,1,0.001232624053955
614,614,vinalinesland.,0,0.1736359596252441
615,615,cao thi lan huong,1,0.0022791028022766
616,616,nguyen thi huong,1,0.0009582638740539
617,617,le hoai thanh,1,0.0092638134956359
618,618,doan khac can,1,0.0720155835151672
619,619,ngo thi thuy,1,0.00049889087677
620,620,cam thi hong nhung,1,0.0100719332695007
621,621,nguyen manh cuong,1,0.0010039210319519
622,622,nguyen thi chung,1,0.0009142160415649
623,623,duong thi muoi,1,0.0079045891761779
624,624,trinh van tuan,1,0.0017668008804321
625,625,nguyen thi hao,1,0.000886857509613
626,626,nguyen van chinh,1,0.0014728307723999
627,627,bui thi my duyen,1,0.0090709328651428
628,628,tran thi huong,1,0.0011658072471618
629,629,vo thi thuy tien,1,0.0010085701942443
630,630,chu duc cong,1,0.3221780657768249
631,631,ngo thi lan phuong,1,0.0012187361717224
632,632,tran thi tham,1,0.0010372400283813
633,633,tran van phuong,1,0.0010146498680114
634,634,nguyen thi ngoc nhu,1,0.0018704533576965
635,635,do duc tri,1,0.0289973020553588
636,636,quang thi yen,1,0.0034052729606628
637,637,mai duc minh,1,0.0777042508125305
638,638,vu thi lan,1,0.0009354948997497
639,639,hoang thi my,1,0.0032628178596496
640,640,pham van trong,1,0.0035635232925415
641,641,nguyen van linh,1,0.0009309649467468
642,642,le chan pham,1,0.0105765461921691
643,643,kieu the anh,1,0.0477999448776245
644,644,ly bach le,1,0.6010691523551941
645,645,thai thi kim chau,1,0.0141432285308837
646,646,pham nguyen minh khue,1,0.0702544450759887
647,647,duong quy phi,1,0.0006294846534729
648,648,nguyen van hop,1,0.0022545456886291
649,649,dinh ngoc anh,1,0.0176928639411926
650,650,chung pham thao uyen,1,0.509629487991333
651,651,lo thi xuan,1,0.0025940537452697
652,652,nguyen vinh quy,1,0.0002092719078063
653,653,nguyen thi mai,1,0.00070321559906
654,654,ly bang bang,1,0.0563932061195373
655,655,nguyen thi sang,1,0.0006779432296752
656,656,nguyen thi thanh thao,1,0.0027127265930175
657,657,pham thi van,1,0.0012475252151489
658,658,nguyen anh tuan,1,0.0013651251792907
659,659,nguyen hoc thinh,1,0.0020685195922851
660,660,le van tan,1,0.0021193027496337
661,661,tran the cao,1,0.0094919204711914
662,662,cao van diep,1,0.00700443983078
663,663,nguyen duc nguyen,1,0.0039916038513183
664,664,nguyen thi bich ngoc,1,0.002737283706665
665,665,dang van thanh cong,1,0.0378203988075256
666,666,nguyen thi nhan,1,0.0034947395324707
667,667,le thi thanh tam,1,0.0015736818313598
668,668,vu thi chinh,1,0.0008211731910705
669,669,ly thi na,1,0.0042960047721862
670,670,nguyen cong truong,1,0.0054866075515747
671,671,nguyen thi dung,1,0.0008167624473571
672,672,nguyen dinh thieu,1,0.0009809732437133
673,673,nguyen thi thuy linh,1,0.0007631778717041
674,674,nguyen van long,1,0.0011944770812988
675,675,tran van dai,1,0.0051667690277099
676,676,pham van hoa,1,0.0046241283416748
677,677,dang thi quynh,1,0.000516653060913
678,678,tran van cong,1,0.0110899209976196
679,679,nguyen quy duy,1,0.0006294846534729
680,680,pham thi thanh hai,1,0.0016876459121704
681,681,mac van quang,1,0.0007908940315246
682,682,nguyen dac xuan,1,0.1015138626098632
683,683,doan ngoc lam,1,0.0090945959091186
684,684,tran van tan,1,0.0054622292518615
685,685,le thi tieu ngan,1,0.0033171772956848
686,686,ha thi nga,1,0.0029153227806091
687,687,dang trung hieu,1,0.0115586519241333
688,688,nguyen quang bac,1,0.0003825426101684
689,689,nguyen le thuy dung,1,0.0100264549255371
690,690,le thi phuong,1,0.0008274912834167
691,691,tran dang lam,1,0.0032856464385986
692,692,vu thi hien,1,0.0009496808052062
693,693,sam anh thanh,1,0.0283261537551879
694,694,hoang van ngoc,1,0.005009114742279
695,695,pham minh cuong,1,0.002032458782196
696,696,lang thi kim,1,0.0022343397140502
697,697,duong van viet,1,0.0034165978431701
698,698,nguyen khac doan,1,0.0116394758224487
699,699,nguyen ngoc khanh,1,0.0021114945411682
700,700,mai ngoc thu,1,0.0255714654922485
701,701,vu hoang vu,1,0.014872133731842
702,702,pham quang hiep,1,0.0008257031440734
703,703,le thi quynh nhu,1,0.0005267262458801
704,704,nguyen thi thuy,1,0.000886857509613
705,705,tran bao huy,1,0.01030033826828
706,706,nguyen huu nghi,1,0.0083996057510375
707,707,nguyen thi thu ha,1,0.0006684064865112
708,708,nguyen thi lan anh,1,0.0011910200119018
709,709,ha thi thanh thao,1,0.0052310228347778
710,710,doan thanh liem,1,0.0255725979804992
711,711,huynh van lam,1,0.0032476186752319
712,712,le thi hieu linh,1,0.0113924145698547
713,713,nguyen van duy hoa,1,0.0026886463165283
714,714,tran thi ngoc quynh,1,0.0004381537437438
715,715,do thi kim oanh,1,0.0068674683570861
716,716,do duy khanh,1,0.0118298530578613
717,717,le thi phuong anh,1,0.0015615820884704
718,718,ha thi duyen,1,0.0016107559204101
719,719,nguyen thi cam hong,1,0.0026744604110717
720,720,le the anh,1,0.0090335607528686
721,721,nguyen dinh nguyen bac,1,0.0325764417648315
722,722,nguyen trung kien,1,0.0006181001663208
723,723,cao xuan ninh,1,0.2700859308242798
724,724,nguyen van bac,1,0.0008659958839416
725,725,manh thi nhu hoa,1,0.0048175454139709
726,726,pham thi ngoc tham,1,0.0013813972473144
727,727,tran van son,1,0.0015524625778198
728,728,nguyen thanh kien,1,0.0005443692207336
729,729,nguyen hai duong,1,0.0009449124336242
730,730,tran thi my tue,1,0.0032886266708374
731,731,nong van cung,1,0.057768702507019
732,732,van nhat tan,1,0.015200138092041
733,733,nguyen van tuan,1,0.0012340545654296
734,734,le hai yen,1,0.0172452330589294
735,735,trinh dan chi,1,0.0068667531013488
736,736,duong thi minh ly,1,0.00455904006958
737,737,huynh thi ngoc huyen,1,0.0011274218559265
738,738,tran phuoc thinh,1,0.0032318830490112
739,739,le thi ly,1,0.0011919736862182
740,740,nguyen dang hiep,1,0.0012106299400329
741,741,pham tu liem,1,0.0087190270423889
742,742,phan thi hong,1,0.0026848912239074
743,743,dinh thi hong phuong,1,0.0037029385566711
744,744,pham thi hanh,1,0.001887559890747
745,745,bui van lam,1,0.0024780631065368
746,746,ha thu cuc,1,0.0634764432907104
747,747,le nguyen nhat sang,1,0.0009402632713317
748,748,vu duc hanh,1,0.021818459033966
749,749,nguyen thi tra my,1,0.0038803815841674
750,750,thai dang phuong linh,1,0.1442440748214721
751,751,nguyen van thang,1,0.0011944770812988
752,752,nguyen thi thanh truc,1,0.0026512145996093
753,753,dinh nhat vy,1,0.0434795022010803
754,754,nguyen ngoc anh,1,0.0022774338722229
755,755,nguyen thanh cong,1,0.0027857422828674
756,756,pham van chinh,1,0.002551257610321
757,757,tran quoc phuc,1,0.0008416175842285
758,758,huynh nguyen vinh quang,1,0.0005801916122436
759,759,luong thi le,1,0.0012471675872802
760,760,nguyen khanh,1,0.0020445585250854
761,761,le thi van,1,0.000920295715332
762,762,doan diep anh,1,0.0831112265586853
763,763,nguyen tri nguyen,1,0.0022951960563659
764,764,nguyen dang khue,1,0.0012437105178833
765,765,nguyen dinh trung,1,0.0006207227706909
766,766,van thi thuy nga,1,0.003315269947052
767,767,ngo quang kiet,1,0.0004763603210449
768,768,dang thi phuong,1,0.0024009346961975
769,769,ta tuong vy,1,0.0331059694290161
770,770,ngo nhat anh,1,0.0060400962829589
771,771,tran ngoc hieu,1,0.0020762681961059
772,772,do thi tinh,1,0.0006103515625
773,773,nguyen thi hoai bao,1,0.0069930553436279
774,774,tran quoc that,1,0.0008416175842285
775,775,tran ba son,1,0.0015524625778198
776,776,dinh tien nghi,1,0.0644451379776001
777,777,nguyen thi tham,1,0.0007484555244445
778,778,vu dinh vi,1,0.0135955810546875
779,779,tran thi hanh,1,0.0014659166336059
780,780,hau thi phuong thao,1,0.0024845600128173
781,781,nguyen duy tan,1,0.0020445585250854
782,782,pham vu hoang nga,1,0.0044788122177124
783,783,tran thi ha vy,1,0.0012683272361755
784,784,tran quang huy,1,0.0005744695663452
785,785,pham thi nhung,1,0.0014460682868957
786,786,trinh phat dat,1,0.0253180265426635
787,787,hoang thi mai hien,1,0.0049754977226257
788,788,nguyen van can,1,0.0014249086380004
789,789,tran van nam,1,0.0036598443984985
790,790,duong dinh dinh,1,0.0810505747795105
791,791,nguyen thi anh tuyet,1,0.0016216039657592
792,792,nguyen thi hue,1,0.000886857509613
793,793,nguyen van tung,1,0.0010938644409179
794,794,nguyen manh cuong,1,0.0010039210319519
795,795,nguyen van thanh,1,0.0012968778610229
796,796,truong quang truong,1,0.0052114725112915
797,797,ngo thi huong,1,0.0012347698211669
798,798,bui cong so,1,0.0079508423805236
799,799,dinh xuan hien,1,0.033063530921936
800,800,nguyen van hung,1,0.0011944770812988
801,801,nguyen thi binh,1,0.0007475018501281
802,802,nguyen quoc khanh,1,0.0006294846534729
803,803,bui manh tuan,1,0.0100098848342895
804,804,tran minh quang,1,0.0003551244735717
805,805,ho van viet,1,0.0135868787765502
806,806,nguyen thi thom,1,0.0026361346244812
807,807,bui van binh,1,0.0027911067008972
808,808,chu quynh anh,1,0.0013792514801025
809,809,phan cao ky,1,0.0110699534416198
810,810,nguyen tran minh khanh,1,0.0591605901718139
811,811,pham van thanh,1,0.0028151869773864
812,812,bui quang son,1,0.0010052323341369
813,813,nguyen thi hong ly,1,0.0013670325279235
814,814,vuong chi hiep,1,0.053162932395935
815,815,nguyen tai dai,1,0.0018903017044067
816,816,le thi tam,1,0.0008434057235717
817,817,leu duc lam,1,0.1853015422821045
818,818,le thi huyen anh,1,0.0015345811843872
819,819,bui ngoc dan,1,0.020114243030548
820,820,nguyen duy quang,1,0.0006294846534729
821,821,le thi thu trang,1,0.001988410949707
822,822,nguyen thi thu hai,1,0.0007968544960021
823,823,vu hong quang,1,0.0008598566055297
824,824,la van quyet,1,0.000721275806427
825,825,nguyen thi my tho,1,0.0084007978439331
826,826,pham minh nguyet,1,0.0031037330627441
827,827,nguyen ngoc lan,1,0.0021114945411682
828,828,hoon chu van tuyen,1,0.2899737358093261
829,829,cao van huynh,1,0.0044115781784057
830,830,nguyen van nhanh,1,0.0046046376228332
831,831,vo minh cuong,1,0.0110157132148742
832,832,le thi lien,1,0.0010958909988403
833,833,nguyen tuan anh,1,0.001770794391632
834,834,vu thi thom,1,0.0033509135246276
835,835,vu thi ngoc anh,1,0.0010533928871154
836,836,nguyen thi diem suong,1,0.3438328504562378
837,837,tran thi hong tham,1,0.0014038681983947
838,838,hoang thi chau,1,0.0038776993751525
839,839,nguyen quang giang,1,0.0012340545654296
840,840,le thi nhu quynh,1,0.000631034374237
841,841,truong hoang khanh vy,1,0.19232177734375
842,842,la van hung,1,0.0093002915382385
843,843,trieu thi thu hoai,1,0.0054144263267517
844,844,do thi bich nga,1,0.0052767992019653
845,845,cao phu huu,1,0.0054748058319091
846,846,tran minh hien,1,0.0026437044143676
847,847,nguyen manh cuong,1,0.0010039210319519
848,848,vu van khien,1,0.0049261450767517
849,849,pham manh hong,1,0.0037732124328613
850,850,nguyen van tho,1,0.0049293041229248
851,851,le duc hoan,1,0.0174221396446228
852,852,nguyen thi huong,1,0.0009582638740539
853,853,trieu dinh quyet,1,0.0009287595748901
854,854,nguyen my duyen,1,0.0097613334655761
855,855,truong thi van anh,1,0.0013371706008911
856,856,mai nguyen thanh tung,1,0.0580599904060363
857,857,huynh tran gia gia,1,0.1776462197303772
858,858,nguyen thi lan,1,0.0009377598762512
859,859,nguyen chi thanh,1,0.0022165179252624
860,860,pham thai son,1,0.0017520189285278
861,861,tran quoc hung,1,0.000705599784851
862,862,nguyen le tram anh,1,0.0404331684112548
863,863,nguyen van dinh,1,0.0009309649467468
864,864,do van cuong,1,0.0053223371505737
865,865,tran canh dinh,1,0.0053670406341552
866,866,nguyen thi huong,1,0.0009582638740539
867,867,nguyen dinh chuyen,1,0.002012014389038
868,868,doan van tien,1,0.0091412663459777
869,869,phan tran vi,1,0.0090976357460021
870,870,vu phuong dong,1,0.0017048716545104
871,871,nguyen thi hang,1,0.0008167624473571
872,872,vo dai loc,1,0.0627497434616088
873,873,vo thi xuan,1,0.0016169548034667
874,874,nguyen ngoc duy,1,0.0022774338722229
875,875,dao thi ly,1,0.0022205710411071
876,876,tong van cuong,1,0.0060133934020996
877,877,tran thi nhu quynh,1,0.0004913806915283
878,878,tran quang duy,1,0.0005744695663452
879,879,tong ngoc sam,1,0.0017218589782714
880,880,nguyen van nguyen,1,0.0037018656730651
881,881,dao sy chung hieu,0,0.8488674163818359
882,882,cty cp tm va dvu van tai duc tin,0,0.999994695186615
883,883,lam tai,1,0.1578876376152038
884,884,nguyen duc cuong,1,0.0018985867500305
885,885,pham dao an,1,0.0083675980567932
886,886,nguyen hai dang,1,0.0008060336112976
887,887,nguyen van diep,1,0.0009593367576599
888,888,mai tu quan co.,0,0.9870337843894958
889,889,nguyen truong chinh,1,0.001332402229309
890,890,chu van dong,1,0.0050156116485595
891,891,nguyen thi thanh ly,1,0.0012388229370117
892,892,le huynh nhan,1,0.0268507599830627
893,893,nguyen manh hung,1,0.0005589127540588
894,894,nguyen thi thuy thao,1,0.0007809400558471
895,895,le dinh thai,1,0.0089166164398193
896,896,vu quoc duy,1,0.0006592869758605
897,897,nguyen khoa toan,1,0.1891394853591919
898,898,vu minh khanh,1,0.0055117011070251
899,899,le tuan han,1,0.007864236831665
900,900,tran thi thuy,1,0.0011937618255615
901,901,huynh binh trong,1,0.0480207204818725
902,902,nguyen thi thu,1,0.000886857509613
903,903,nguyen thi bay,1,0.0011187195777893
904,904,pham thi hiep,1,0.0019161701202392
905,905,nguyen thi thanh,1,0.000886857509613
906,906,lieu thi hong trang,1,0.0085377097129821
907,907,dao thi tuoi,1,0.0029112696647644
908,908,do xuan hieu,1,0.0112234950065612
909,909,nguyen van lam,1,0.0012028217315673
910,910,nguyen van vu,1,0.0014249086380004
911,911,pham long nhat,1,0.0042879581451416
912,912,hoang thi phuong lien,1,0.0019422173500061
913,913,bui the nhan,1,0.0395160913467407
914,914,nguyen hoang gia bao,1,0.1217885017395019
915,915,le minh duc,1,0.0066861510276794
916,916,huynh thi lien,1,0.0011416673660278
917,917,duong tien,1,0.0495952367782592
918,918,vuong quoc cuong,1,0.0479857325553894
919,919,vu dinh huy,1,0.0071646571159362
920,920,nguyen thi hoa,1,0.0014035105705261
921,921,vo van ngoc hau,1,0.0152173638343811
922,922,cty tnhh mtv san lap kieu diem,0,0.9999880194664
923,923,tran van phuc,1,0.00266033411026
924,924,tran gia long,1,0.0297149419784545
925,925,nguyen tan danh,1,0.0020445585250854
926,926,nguyen nhu tuan anh,1,0.0104762911796569
927,927,duong thi ut,1,0.0079045891761779
928,928,phan thi an binh,1,0.0028967261314392
929,929,ngo thi thuan,1,0.0013352632522583
930,930,lo van minh,1,0.0042587518692016
931,931,nguyen van tuyen,1,0.0013049244880676
932,932,dang minh thoai,1,0.0360421538352966
933,933,tran viet ha,1,0.0031934976577758
934,934,nguyen thi kim dinh,1,0.0021430850028991
935,935,nguyen thanh kim an,1,0.0693140029907226
936,936,nguyen dinh quyet,1,0.0003168582916259
937,937,dao van long,1,0.0082338452339172
938,938,hoang van diep,1,0.0067041516304016
939,939,bui thi yen nhi,1,0.0012515783309936
940,940,pham thi khanh linh,1,0.002692699432373
941,941,nguyen tan my,1,0.0015314221382141
942,942,nguyen gia tung,1,0.0276967883110046
943,943,nguyen thi tinh,1,0.0006126165390014
944,944,pham thi thu huyen,1,0.0006105899810791
945,945,nguyen duc thinh,1,0.0013073086738586
946,946,pham thanh nguyen,1,0.0021488666534423
947,947,nguyen ba manh,1,0.0011931657791137
948,948,pham thi hoang nga,1,0.0017545223236083
949,949,doan quang toan,1,0.0031416416168212
950,950,le thai nguyen,1,0.0030365586280822
951,951,lee keonhong,1,0.6017087697982788
952,952,nguyen thi xuyen,1,0.0018158555030822
953,953,vu thanh thien huong,1,0.0061618685722351
954,954,kieu thi hong,1,0.0028611421585083
955,955,luong nam phuoc,1,0.0229604244232177
956,956,pham anh tu,1,0.0107977986335754
957,957,nguyen van dai,1,0.0014249086380004
958,958,nguyen thi diu,1,0.0067662596702575
959,959,nguyen thi thanh huyen,1,0.0011187195777893
960,960,notuserkhongdung,0,0.9943258166313172
961,961,nguyen viet the anh,1,0.0524240732192993
962,962,nguyen dac viet,1,0.0621843934059143
963,963,bui van cuong,1,0.0055480599403381
964,964,nguyen van toan,1,0.001396358013153
965,965,ta quang son,1,0.0020890831947326
966,966,cao thi thu trinh,1,0.0011979341506958
967,967,nguyen van quan,1,0.0006046295166015
968,968,pham ba tu,1,0.016100525856018
969,969,nguyen ta tung anh,1,0.0413570404052734
970,970,nguyen van hoa,1,0.0022545456886291
971,971,vo huu phong,1,0.0283941030502319
972,972,nguyen thi dung,1,0.0008167624473571
973,973,vo nhat truong,1,0.0041064023971557
974,974,phan thi phuong anh,1,0.0026534795761108
975,975,le anh duc,1,0.0105313658714294
976,976,tran cong trang,1,0.0189733505249023
977,977,nguyen thi hoai thu,1,0.0026418566703796
978,978,nguyen van do,1,0.0014249086380004
979,979,nguyen van thao,1,0.0012968778610229
980,980,ho thanh lam,1,0.0404654741287231
981,981,pham thi thuy linh,1,0.0009816884994506
982,982,trieu ton pham,1,0.0460647344589233
983,983,nguyen van anh,1,0.0014249086380004
984,984,nguyen quoc nhuong,1,0.0009814500808715
985,985,le thi thanh truc,1,0.0011070370674133
986,986,dao xuan hao,1,0.0465804934501647
987,987,mai thi thanh lich,1,0.0102878808975219
988,988,nguyen quang huy,1,0.0006294846534729
989,989,nguyen kim chi,1,0.001268446445465
990,990,le sy cuong,1,0.0101841688156127
991,991,ha my,1,0.1855372190475464
992,992,cam thi ha,1,0.0025076866149902
993,993,doan van an,1,0.0114334225654602
994,994,hoang thi mam,1,0.0033639669418334
995,995,le thi huu,1,0.0011919736862182
996,996,doan trong hung,1,0.0050158500671386
997,997,nguyen thi ngoc ha,1,0.0006455779075622
998,998,nguyen thi tuyen,1,0.0008121132850646
999,999,nguyen sy nguyen,1,0.0068129301071166
1000,1000,le nhu tuyet,1,0.0078009963035583
1001,1001,tran tuan minh,1,0.004518985748291
1002,1002,nguyen tan son,1,0.0008261799812316
1003,1003,nguyen thi kim phuong,1,0.0009104013442993
1004,1004,to thanh thuc,1,0.0379433035850524
1005,1005,do phuong thuy,1,0.0008204579353332
1006,1006,nguyen van thoai,1,0.0052113533020019
1007,1007,y thanh adorong,1,0.3894859552383423
1008,1008,chu dinh thu,1,0.0657892823219299
1009,1009,nghiem van ket doan,1,0.6045185327529907
1010,1010,nguyen thi hanh,1,0.000886857509613
1011,1011,nguyen tien dung,1,0.0009923577308654
1012,1012,tran van thanh,1,0.0063087940216064
